"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.023219,1.7785e-10,2.6083e-11,1.1859,1,2.11e-05,0.01,2.11e-05,5e-05
0.023281,1.7832e-10,2.6178e-11,1.1859,1,2.12e-05,0.01,2.12e-05,5e-05
0.023343,1.788e-10,2.6272e-11,1.1859,1,2.13e-05,0.01,2.13e-05,5e-05
0.023405,1.7927e-10,2.6367e-11,1.1859,1,2.14e-05,0.01,2.14e-05,5e-05
0.023467,1.7974e-10,2.6461e-11,1.1859,1,2.15e-05,0.01,2.15e-05,5e-05
0.023529,1.8021e-10,2.6555e-11,1.1859,1,2.16e-05,0.01,2.16e-05,5e-05
0.023591,1.8068e-10,2.665e-11,1.1859,1,2.17e-05,0.01,2.17e-05,5e-05
0.023653,1.8115e-10,2.6744e-11,1.1859,1,2.18e-05,0.01,2.18e-05,5e-05
0.023715,1.8162e-10,2.6839e-11,1.1859,1,2.19e-05,0.01,2.19e-05,5e-05
0.023777,1.8209e-10,2.6933e-11,1.1859,1,2.2e-05,0.01,2.2e-05,5e-05
0.023839,1.8256e-10,2.7027e-11,1.1859,1,2.21e-05,0.01,2.21e-05,5e-05
0.023901,1.8304e-10,2.7122e-11,1.1859,1,2.22e-05,0.01,2.22e-05,5e-05
0.023963,1.8351e-10,2.7216e-11,1.1859,1,2.23e-05,0.01,2.23e-05,5e-05
0.024025,1.8398e-10,2.7311e-11,1.1859,1,2.24e-05,0.01,2.24e-05,5e-05
0.024087,1.8445e-10,2.7405e-11,1.1859,1,2.25e-05,0.01,2.25e-05,5e-05
0.024149,1.8492e-10,2.7499e-11,1.1859,1,2.26e-05,0.01,2.26e-05,5e-05
0.024211,1.8539e-10,2.7594e-11,1.1859,1,2.27e-05,0.01,2.27e-05,5e-05
0.024273,1.8586e-10,2.7688e-11,1.1859,1,2.28e-05,0.01,2.28e-05,5e-05
0.024335,1.8633e-10,2.7783e-11,1.1859,1,2.29e-05,0.01,2.29e-05,5e-05
0.024397,1.8681e-10,2.7877e-11,1.1859,1,2.3e-05,0.01,2.3e-05,5e-05
0.024459,1.8728e-10,2.7971e-11,1.1859,1,2.31e-05,0.01,2.31e-05,5e-05
0.024521,1.8775e-10,2.8066e-11,1.1859,1,2.32e-05,0.01,2.32e-05,5e-05
0.024583,1.8822e-10,2.816e-11,1.1859,1,2.33e-05,0.01,2.33e-05,5e-05
0.024645,1.8869e-10,2.8255e-11,1.1859,1,2.34e-05,0.01,2.34e-05,5e-05
0.024707,1.8916e-10,2.8349e-11,1.1859,1,2.35e-05,0.01,2.35e-05,5e-05
0.024769,1.8963e-10,2.8443e-11,1.1859,1,2.36e-05,0.01,2.36e-05,5e-05
0.024831,1.901e-10,2.8538e-11,1.1859,1,2.37e-05,0.01,2.37e-05,5e-05
0.024893,1.9057e-10,2.8632e-11,1.1859,1,2.38e-05,0.01,2.38e-05,5e-05
0.024955,1.9105e-10,2.8727e-11,1.1859,1,2.39e-05,0.01,2.39e-05,5e-05
0.025017,1.9152e-10,2.8821e-11,1.1859,1,2.4e-05,0.01,2.4e-05,5e-05
0.025079,1.9199e-10,2.8915e-11,1.1859,1,2.41e-05,0.01,2.41e-05,5e-05
0.025141,1.9246e-10,2.901e-11,1.1859,1,2.42e-05,0.01,2.42e-05,5e-05
0.025203,1.9293e-10,2.9104e-11,1.1859,1,2.43e-05,0.01,2.43e-05,5e-05
0.025265,1.934e-10,2.9199e-11,1.1859,1,2.44e-05,0.01,2.44e-05,5e-05
0.025327,1.9387e-10,2.9293e-11,1.1859,1,2.45e-05,0.01,2.45e-05,5e-05
0.025389,1.9434e-10,2.9387e-11,1.1859,1,2.46e-05,0.01,2.46e-05,5e-05
0.025451,1.9481e-10,2.9482e-11,1.1859,1,2.47e-05,0.01,2.47e-05,5e-05
0.025513,1.9529e-10,2.9576e-11,1.1859,1,2.48e-05,0.01,2.48e-05,5e-05
0.025575,1.9576e-10,2.9671e-11,1.1859,1,2.49e-05,0.01,2.49e-05,5e-05
0.025637,1.9623e-10,2.9765e-11,1.1859,1,2.5e-05,0.01,2.5e-05,5e-05
0.025699,1.967e-10,2.9859e-11,1.1859,1,2.51e-05,0.01,2.51e-05,5e-05
0.025761,1.9717e-10,2.9954e-11,1.1859,1,2.52e-05,0.01,2.52e-05,5e-05
0.025823,1.9764e-10,3.0048e-11,1.1859,1,2.53e-05,0.01,2.53e-05,5e-05
0.025885,1.9811e-10,3.0143e-11,1.1859,1,2.54e-05,0.01,2.54e-05,5e-05
