"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0013003,2.0875e-11,6.8993e-11,0.12074,1,9.8e-06,0.01,9.8e-06,5e-05
0.0013114,2.1177e-11,6.9363e-11,0.12074,1,9.9e-06,0.01,9.9e-06,5e-05
0.0013226,2.1478e-11,6.9733e-11,0.12074,1,1e-05,0.01,1e-05,5e-05
0.0013337,2.1779e-11,7.0103e-11,0.12074,1,1.01e-05,0.01,1.01e-05,5e-05
0.0013448,2.2081e-11,7.0473e-11,0.12074,1,1.02e-05,0.01,1.02e-05,5e-05
0.001356,2.2382e-11,7.0843e-11,0.12074,1,1.03e-05,0.01,1.03e-05,5e-05
0.0013671,2.2684e-11,7.1213e-11,0.12074,1,1.04e-05,0.01,1.04e-05,5e-05
0.0013782,2.2985e-11,7.1582e-11,0.12074,1,1.05e-05,0.01,1.05e-05,5e-05
0.0013894,2.3286e-11,7.1952e-11,0.12074,1,1.06e-05,0.01,1.06e-05,5e-05
0.0014005,2.3588e-11,7.2322e-11,0.12074,1,1.07e-05,0.01,1.07e-05,5e-05
0.0014116,2.3889e-11,7.2692e-11,0.12074,1,1.08e-05,0.01,1.08e-05,5e-05
0.0014228,2.419e-11,7.3062e-11,0.12074,1,1.09e-05,0.01,1.09e-05,5e-05
0.0014339,2.4492e-11,7.3432e-11,0.12074,1,1.1e-05,0.01,1.1e-05,5e-05
0.001445,2.4793e-11,7.3802e-11,0.12074,1,1.11e-05,0.01,1.11e-05,5e-05
0.0014562,2.5094e-11,7.4172e-11,0.12074,1,1.12e-05,0.01,1.12e-05,5e-05
0.0014673,2.5396e-11,7.4542e-11,0.12074,1,1.13e-05,0.01,1.13e-05,5e-05
0.0014784,2.5697e-11,7.4912e-11,0.12074,1,1.14e-05,0.01,1.14e-05,5e-05
0.0014896,2.5999e-11,7.5282e-11,0.12074,1,1.15e-05,0.01,1.15e-05,5e-05
0.0015007,2.63e-11,7.5652e-11,0.12074,1,1.16e-05,0.01,1.16e-05,5e-05
0.0015118,2.6601e-11,7.6022e-11,0.12074,1,1.17e-05,0.01,1.17e-05,5e-05
0.001523,2.6903e-11,7.6392e-11,0.12074,1,1.18e-05,0.01,1.18e-05,5e-05
0.0015341,2.7204e-11,7.6761e-11,0.12074,1,1.19e-05,0.01,1.19e-05,5e-05
0.0015452,2.7505e-11,7.7131e-11,0.12074,1,1.2e-05,0.01,1.2e-05,5e-05
0.0015564,2.7807e-11,7.7501e-11,0.12074,1,1.21e-05,0.01,1.21e-05,5e-05
0.0015675,2.8108e-11,7.7871e-11,0.12074,1,1.22e-05,0.01,1.22e-05,5e-05
0.0015786,2.8409e-11,7.8241e-11,0.12074,1,1.23e-05,0.01,1.23e-05,5e-05
0.0015898,2.8711e-11,7.8611e-11,0.12074,1,1.24e-05,0.01,1.24e-05,5e-05
0.0016009,2.9012e-11,7.8981e-11,0.12074,1,1.25e-05,0.01,1.25e-05,5e-05
0.0016121,2.9314e-11,7.9351e-11,0.12074,1,1.26e-05,0.01,1.26e-05,5e-05
0.0016232,2.9615e-11,7.9721e-11,0.12074,1,1.27e-05,0.01,1.27e-05,5e-05
0.0016343,2.9916e-11,8.0091e-11,0.12074,1,1.28e-05,0.01,1.28e-05,5e-05
0.0016455,3.0218e-11,8.0461e-11,0.12074,1,1.29e-05,0.01,1.29e-05,5e-05
0.0016566,3.0519e-11,8.0831e-11,0.12074,1,1.3e-05,0.01,1.3e-05,5e-05
0.0016677,3.082e-11,8.1201e-11,0.12074,1,1.31e-05,0.01,1.31e-05,5e-05
0.0016789,3.1122e-11,8.157e-11,0.12074,1,1.32e-05,0.01,1.32e-05,5e-05
0.00169,3.1423e-11,8.194e-11,0.12074,1,1.33e-05,0.01,1.33e-05,5e-05
0.0017011,3.1724e-11,8.231e-11,0.12074,1,1.34e-05,0.01,1.34e-05,5e-05
0.0017123,3.2026e-11,8.268e-11,0.12074,1,1.35e-05,0.01,1.35e-05,5e-05
0.0017234,3.2327e-11,8.305e-11,0.12074,1,1.36e-05,0.01,1.36e-05,5e-05
0.0017345,3.2629e-11,8.342e-11,0.12074,1,1.37e-05,0.01,1.37e-05,5e-05
0.0017457,3.293e-11,8.379e-11,0.12074,1,1.38e-05,0.01,1.38e-05,5e-05
0.0017568,3.3231e-11,8.416e-11,0.12074,1,1.39e-05,0.01,1.39e-05,5e-05
0.0017679,3.3533e-11,8.453e-11,0.12074,1,1.4e-05,0.01,1.4e-05,5e-05
0.0017791,3.3834e-11,8.49e-11,0.12074,1,1.41e-05,0.01,1.41e-05,5e-05
