"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.012196,3.2344e-10,1.4299e-10,1.1437,1,1.05e-05,0.01,1.05e-05,5e-05
0.012312,3.2652e-10,1.4435e-10,1.1437,1,1.06e-05,0.01,1.06e-05,5e-05
0.012428,3.296e-10,1.4571e-10,1.1437,1,1.07e-05,0.01,1.07e-05,5e-05
0.012544,3.3268e-10,1.4707e-10,1.1437,1,1.08e-05,0.01,1.08e-05,5e-05
0.01266,3.3576e-10,1.4844e-10,1.1437,1,1.09e-05,0.01,1.09e-05,5e-05
0.012777,3.3884e-10,1.498e-10,1.1437,1,1.1e-05,0.01,1.1e-05,5e-05
0.012893,3.4193e-10,1.5116e-10,1.1437,1,1.11e-05,0.01,1.11e-05,5e-05
0.013009,3.4501e-10,1.5252e-10,1.1437,1,1.12e-05,0.01,1.12e-05,5e-05
0.013125,3.4809e-10,1.5388e-10,1.1437,1,1.13e-05,0.01,1.13e-05,5e-05
0.013241,3.5117e-10,1.5524e-10,1.1437,1,1.14e-05,0.01,1.14e-05,5e-05
0.013357,3.5425e-10,1.5661e-10,1.1437,1,1.15e-05,0.01,1.15e-05,5e-05
0.013473,3.5733e-10,1.5797e-10,1.1437,1,1.16e-05,0.01,1.16e-05,5e-05
0.01359,3.6041e-10,1.5933e-10,1.1437,1,1.17e-05,0.01,1.17e-05,5e-05
0.013706,3.6349e-10,1.6069e-10,1.1437,1,1.18e-05,0.01,1.18e-05,5e-05
0.013822,3.6657e-10,1.6205e-10,1.1437,1,1.19e-05,0.01,1.19e-05,5e-05
0.013938,3.6965e-10,1.6342e-10,1.1437,1,1.2e-05,0.01,1.2e-05,5e-05
0.014054,3.7273e-10,1.6478e-10,1.1437,1,1.21e-05,0.01,1.21e-05,5e-05
0.01417,3.7581e-10,1.6614e-10,1.1437,1,1.22e-05,0.01,1.22e-05,5e-05
0.014286,3.7889e-10,1.675e-10,1.1437,1,1.23e-05,0.01,1.23e-05,5e-05
0.014403,3.8197e-10,1.6886e-10,1.1437,1,1.24e-05,0.01,1.24e-05,5e-05
0.014519,3.8505e-10,1.7022e-10,1.1437,1,1.25e-05,0.01,1.25e-05,5e-05
0.014635,3.8813e-10,1.7159e-10,1.1437,1,1.26e-05,0.01,1.26e-05,5e-05
0.014751,3.9121e-10,1.7295e-10,1.1437,1,1.27e-05,0.01,1.27e-05,5e-05
0.014867,3.9429e-10,1.7431e-10,1.1437,1,1.28e-05,0.01,1.28e-05,5e-05
0.014983,3.9737e-10,1.7567e-10,1.1437,1,1.29e-05,0.01,1.29e-05,5e-05
0.0151,4.0045e-10,1.7703e-10,1.1437,1,1.3e-05,0.01,1.3e-05,5e-05
0.015216,4.0353e-10,1.784e-10,1.1437,1,1.31e-05,0.01,1.31e-05,5e-05
0.015332,4.0661e-10,1.7976e-10,1.1437,1,1.32e-05,0.01,1.32e-05,5e-05
0.015448,4.0969e-10,1.8112e-10,1.1437,1,1.33e-05,0.01,1.33e-05,5e-05
0.015564,4.1277e-10,1.8248e-10,1.1437,1,1.34e-05,0.01,1.34e-05,5e-05
0.01568,4.1585e-10,1.8384e-10,1.1437,1,1.35e-05,0.01,1.35e-05,5e-05
0.015796,4.1894e-10,1.852e-10,1.1437,1,1.36e-05,0.01,1.36e-05,5e-05
0.015913,4.2202e-10,1.8657e-10,1.1437,1,1.37e-05,0.01,1.37e-05,5e-05
0.016029,4.251e-10,1.8793e-10,1.1437,1,1.38e-05,0.01,1.38e-05,5e-05
0.016145,4.2818e-10,1.8929e-10,1.1437,1,1.39e-05,0.01,1.39e-05,5e-05
0.016261,4.3126e-10,1.9065e-10,1.1437,1,1.4e-05,0.01,1.4e-05,5e-05
0.016377,4.3434e-10,1.9201e-10,1.1437,1,1.41e-05,0.01,1.41e-05,5e-05
0.016493,4.3742e-10,1.9337e-10,1.1437,1,1.42e-05,0.01,1.42e-05,5e-05
0.016603,4.4034e-10,1.9464e-10,1.1437,1,1.43e-05,0.01,1.43e-05,5e-05
0.016671,4.4235e-10,1.9533e-10,1.1437,1,1.44e-05,0.01,1.44e-05,5e-05
0.016739,4.4435e-10,1.9601e-10,1.1437,1,1.45e-05,0.01,1.45e-05,5e-05
0.016808,4.4636e-10,1.967e-10,1.1437,1,1.46e-05,0.01,1.46e-05,5e-05
0.016876,4.4836e-10,1.9739e-10,1.1437,1,1.47e-05,0.01,1.47e-05,5e-05
