"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3473,1.9381e-09,4.4251e-09,44.072,1,1.16e-05,0.01,1.16e-05,5e-05
1.359,1.9549e-09,4.4632e-09,44.072,1,1.17e-05,0.01,1.17e-05,5e-05
1.3706,1.9716e-09,4.5013e-09,44.072,1,1.18e-05,0.01,1.18e-05,5e-05
1.3822,1.9883e-09,4.5395e-09,44.072,1,1.19e-05,0.01,1.19e-05,5e-05
1.3938,2.005e-09,4.5776e-09,44.072,1,1.2e-05,0.01,1.2e-05,5e-05
1.4054,2.0217e-09,4.6158e-09,44.072,1,1.21e-05,0.01,1.21e-05,5e-05
1.417,2.0384e-09,4.6539e-09,44.072,1,1.22e-05,0.01,1.22e-05,5e-05
1.4286,2.0551e-09,4.6921e-09,44.072,1,1.23e-05,0.01,1.23e-05,5e-05
1.4403,2.0718e-09,4.7302e-09,44.072,1,1.24e-05,0.01,1.24e-05,5e-05
1.4519,2.0885e-09,4.7684e-09,44.072,1,1.25e-05,0.01,1.25e-05,5e-05
1.4635,2.1052e-09,4.8065e-09,44.072,1,1.26e-05,0.01,1.26e-05,5e-05
1.4751,2.1219e-09,4.8447e-09,44.072,1,1.27e-05,0.01,1.27e-05,5e-05
1.4867,2.1386e-09,4.8828e-09,44.072,1,1.28e-05,0.01,1.28e-05,5e-05
1.4983,2.1553e-09,4.921e-09,44.072,1,1.29e-05,0.01,1.29e-05,5e-05
1.51,2.1721e-09,4.9591e-09,44.072,1,1.3e-05,0.01,1.3e-05,5e-05
1.5216,2.1888e-09,4.9973e-09,44.072,1,1.31e-05,0.01,1.31e-05,5e-05
1.5332,2.2055e-09,5.0354e-09,44.072,1,1.32e-05,0.01,1.32e-05,5e-05
1.5448,2.2222e-09,5.0736e-09,44.072,1,1.33e-05,0.01,1.33e-05,5e-05
1.5564,2.2389e-09,5.1117e-09,44.072,1,1.34e-05,0.01,1.34e-05,5e-05
1.568,2.2556e-09,5.1498e-09,44.072,1,1.35e-05,0.01,1.35e-05,5e-05
1.5796,2.2723e-09,5.188e-09,44.072,1,1.36e-05,0.01,1.36e-05,5e-05
1.5913,2.289e-09,5.2261e-09,44.072,1,1.37e-05,0.01,1.37e-05,5e-05
1.6029,2.3057e-09,5.2643e-09,44.072,1,1.38e-05,0.01,1.38e-05,5e-05
1.6145,2.3224e-09,5.3024e-09,44.072,1,1.39e-05,0.01,1.39e-05,5e-05
1.6261,2.3391e-09,5.3406e-09,44.072,1,1.4e-05,0.01,1.4e-05,5e-05
1.6377,2.3558e-09,5.3787e-09,44.072,1,1.41e-05,0.01,1.41e-05,5e-05
1.6493,2.3726e-09,5.4169e-09,44.072,1,1.42e-05,0.01,1.42e-05,5e-05
1.6603,2.3923e-09,5.4515e-09,44.072,1,1.43e-05,0.01,1.43e-05,5e-05
1.6671,2.4301e-09,5.4647e-09,44.072,1,1.44e-05,0.01,1.44e-05,5e-05
1.6739,2.4679e-09,5.478e-09,44.072,1,1.45e-05,0.01,1.45e-05,5e-05
1.6808,2.5056e-09,5.4912e-09,44.072,1,1.46e-05,0.01,1.46e-05,5e-05
1.6876,2.5434e-09,5.5045e-09,44.072,1,1.47e-05,0.01,1.47e-05,5e-05
1.6945,2.5812e-09,5.5177e-09,44.072,1,1.48e-05,0.01,1.48e-05,5e-05
1.7013,2.619e-09,5.531e-09,44.072,1,1.49e-05,0.01,1.49e-05,5e-05
1.7081,2.6568e-09,5.5443e-09,44.072,1,1.5e-05,0.01,1.5e-05,5e-05
1.715,2.6946e-09,5.5575e-09,44.072,1,1.51e-05,0.01,1.51e-05,5e-05
1.7218,2.7324e-09,5.5708e-09,44.072,1,1.52e-05,0.01,1.52e-05,5e-05
1.7287,2.7702e-09,5.584e-09,44.072,1,1.53e-05,0.01,1.53e-05,5e-05
1.7355,2.808e-09,5.5973e-09,44.072,1,1.54e-05,0.01,1.54e-05,5e-05
1.7423,2.8458e-09,5.6105e-09,44.072,1,1.55e-05,0.01,1.55e-05,5e-05
1.7492,2.8836e-09,5.6238e-09,44.072,1,1.56e-05,0.01,1.56e-05,5e-05
1.756,2.9213e-09,5.637e-09,44.072,1,1.57e-05,0.01,1.57e-05,5e-05
1.7628,2.9591e-09,5.6503e-09,44.072,1,1.58e-05,0.01,1.58e-05,5e-05
1.7697,2.9969e-09,5.6635e-09,44.072,1,1.59e-05,0.01,1.59e-05,5e-05
1.7765,3.0347e-09,5.6768e-09,44.072,1,1.6e-05,0.01,1.6e-05,5e-05
1.7834,3.0725e-09,5.69e-09,44.072,1,1.61e-05,0.01,1.61e-05,5e-05
1.7902,3.1103e-09,5.7033e-09,44.072,1,1.62e-05,0.01,1.62e-05,5e-05
1.797,3.1481e-09,5.7166e-09,44.072,1,1.63e-05,0.01,1.63e-05,5e-05
1.8039,3.1859e-09,5.7298e-09,44.072,1,1.64e-05,0.01,1.64e-05,5e-05
1.8107,3.2237e-09,5.7431e-09,44.072,1,1.65e-05,0.01,1.65e-05,5e-05
1.8176,3.2615e-09,5.7563e-09,44.072,1,1.66e-05,0.01,1.66e-05,5e-05
1.8244,3.2993e-09,5.7696e-09,44.072,1,1.67e-05,0.01,1.67e-05,5e-05
1.8312,3.337e-09,5.7828e-09,44.072,1,1.68e-05,0.01,1.68e-05,5e-05
1.8381,3.3748e-09,5.7961e-09,44.072,1,1.69e-05,0.01,1.69e-05,5e-05
1.8449,3.4126e-09,5.8093e-09,44.072,1,1.7e-05,0.01,1.7e-05,5e-05
1.8518,3.4504e-09,5.8226e-09,44.072,1,1.71e-05,0.01,1.71e-05,5e-05
1.8586,3.4882e-09,5.8358e-09,44.072,1,1.72e-05,0.01,1.72e-05,5e-05
1.8654,3.526e-09,5.8491e-09,44.072,1,1.73e-05,0.01,1.73e-05,5e-05
1.8723,3.5638e-09,5.8624e-09,44.072,1,1.74e-05,0.01,1.74e-05,5e-05
1.8791,3.6016e-09,5.8756e-09,44.072,1,1.75e-05,0.01,1.75e-05,5e-05
1.8859,3.6394e-09,5.8889e-09,44.072,1,1.76e-05,0.01,1.76e-05,5e-05
1.8928,3.6772e-09,5.9021e-09,44.072,1,1.77e-05,0.01,1.77e-05,5e-05
1.8996,3.715e-09,5.9154e-09,44.072,1,1.78e-05,0.01,1.78e-05,5e-05
1.9065,3.7527e-09,5.9286e-09,44.072,1,1.79e-05,0.01,1.79e-05,5e-05
1.9133,3.7905e-09,5.9419e-09,44.072,1,1.8e-05,0.01,1.8e-05,5e-05
1.9201,3.8283e-09,5.9551e-09,44.072,1,1.81e-05,0.01,1.81e-05,5e-05
1.927,3.8661e-09,5.9684e-09,44.072,1,1.82e-05,0.01,1.82e-05,5e-05
1.9338,3.9039e-09,5.9816e-09,44.072,1,1.83e-05,0.01,1.83e-05,5e-05
